Id,date,Tweets
1244776242454441985,2020-03-30 23:59:17,RT Life finds ways of throwing LEMON at me I ve struggled w coming forward but I want to inspire hope I returned to N
1244776242269880320,2020-03-30 23:59:17,RT Support Maria by signing Why You Must Act Now and I ll deliver a copy to your officials too
1244776242261393415,2020-03-30 23:59:17,RT Can you imagine Joe Biden organizing this Covid 19 response in the excellent manner our President has or
1244776242034999297,2020-03-30 23:59:17,RT Chinese medics have just arrived in London to help us fight Covid 19 The media won t tell you for some reason https
1244776242026594305,2020-03-30 23:59:17,RT King s College Hospital Trust has recorded 31 deaths from Covid 19 However national figures show just 11 deaths at it
1244776241951117312,2020-03-30 23:59:17,The COVID 19 briefings are like the new celebrity Apprentice Today s episode featured the My Pillow guy Tomorro
1244776241938534400,2020-03-30 23:59:17,New Zealand Government extends state of national emergency for seven days to reduce spread of COVID 19
1244776241565011968,2020-03-30 23:59:17,RT My daughter s first grade teacher has died from COVID 19
1244776241439354881,2020-03-30 23:59:17,RT This is unconscionable Americans are already afraid of the impact the deadly COVID 19 pandemic is having on their lives th
1244776241300934656,2020-03-30 23:59:17,RT Hobbs7 Brides are cancelling their big day People are dying alone Funerals of no more than 10 people Healthcare workers stayi
1244776241162575872,2020-03-30 23:59:17,RT A prominent New York neurosurgeon who developed a procedure for separating twins conjoined at the skull dies from complication
1244776240965464065,2020-03-30 23:59:17,RT When Obama was president satisfaction with the direction of the country stood at just 24 Now in the middle of the COV
1244776240923508736,2020-03-30 23:59:17,RT BREAKING Proof that fear triggers a positive Covid 19 test This thing is a scarlet letter The quarantine is permanent unti
1244776240575320065,2020-03-30 23:59:17,RT The first known federal prisoner to die of COVID 19 was a nonviolent drug offender serving an absurdly enhanced sentenc
1244776240466329602,2020-03-30 23:59:17,RT COVID 19 Monday Update 3 30 20 Here s the latest crisis update from Dr Craig Smith and l
1244776240256397312,2020-03-30 23:59:17,RT Patrick Jones 49 was serving a 27 year sentence for a nonviolent drug crime If the injustices in US prisons weren t ob
1244776240218886146,2020-03-30 23:59:17,RT My sister has Covid 19 She s 7 months pregnant Will you pray for her
1244776240059428874,2020-03-30 23:59:17,RT My sister has Covid 19 She s 7 months pregnant Will you pray for her
1244776240055115776,2020-03-30 23:59:17,RT AndeKarim Its easy to say that COVID 19 is spreading because people wont stay home I think it has more to do with the fact that
1244776239388336131,2020-03-30 23:59:16,RT If you have an 80 year old patient with terminal cancer heart disease and diabetes hanging onto life by a thread who die
1244776239342039040,2020-03-30 23:59:16,Pasadena Public Health Department has developed guidelines for restaurants grocery stores and other facilities t
1244776238780231681,2020-03-30 23:59:16,We have very little evidence to show these drugs do anything of value fo
1244776238704726017,2020-03-30 23:59:16,RT Mayor Ron Nirenberg County Judge Nelson Wolff are providing the latest updates on COVID 19 across Bexar County
1244776238641635328,2020-03-30 23:59:16,Resistance Long live Iran Death to covid 19 Labbaik ya Hussain from India
1244776238339616769,2020-03-30 23:59:16,The COVID 19 pandemic has forced schools around the nation and in Nevada to shift to distance learning This i
1244776237823856646,2020-03-30 23:59:16,COVID 19 is a man made virus All facts show that we are in a state of Biological warfare And citizens are the onl
1244776237425291264,2020-03-30 23:59:16,RT Attn doctors nurses amp others involved in public health Pls sign this PETITION from to protect healthcare
1244776237161054208,2020-03-30 23:59:16,RT Ok here s my stand on this issue I believe that in order to be counted as a COVID 19 mortality clear symptoms of COV
1244776237106630658,2020-03-30 23:59:16,RT Twitter is now removing tweets from world leaders that challenge the coronavirus shutdown Bolsonaro becomes the first
1244776237005975553,2020-03-30 23:59:16,How delusional and irresponsible are we as society that many of us thought think that only older people are suscep
1244776236741787655,2020-03-30 23:59:16,RT Desperate time of crisis Socialist or Communist Sanders is pulling something right out of Marx Communists Manifesto Workers
1244776236645220353,2020-03-30 23:59:16,RT AndeKarim Its easy to say that COVID 19 is spreading because people wont stay home I think it has more to do with the fact that
1244776236607553536,2020-03-30 23:59:16,RT Here in Brazil the state governor of S o Paulo made a decree that orders the doctors that in doubt
1244776236523585545,2020-03-30 23:59:16,RT Chinese medics have just arrived in London to help us fight Covid 19 The media won t tell you for some reason https
1244776235839995904,2020-03-30 23:59:16,RT It did not take Donald Trump long to use the COVID 19 crisis he created as a means to self promote and campaign at his must
1244776235735166982,2020-03-30 23:59:16,RT PELOSI SAYS INVESTIGATE TRUMP S COVID 19 RESPONSE TRUMP Donated Salary to COVID 19 Research PELOSI Gives herself a
1244776235630301184,2020-03-30 23:59:16,RT Ok here s my stand on this issue I believe that in order to be counted as a COVID 19 mortality clear symptoms of COV
1244776235617734656,2020-03-30 23:59:16,RT Patient 5 has recovered from covid 19 and has been released from hospital
1244776235559006210,2020-03-30 23:59:16,RT As COVID 19 spreads patients face additional risks and challenges associated with accessing medical care and pain medica
1244776234925658114,2020-03-30 23:59:15,RT Join Wednesday April 1 at 12 30 EDT for a FREE Spring Crop Outlook Webinar They ll be reviewing the Mar
1244776234749485061,2020-03-30 23:59:15,RT If Public Health called tomorrow and told you that you tested positive for COVID 19 amp asked you to list all of the peop
1244776234694950912,2020-03-30 23:59:15,RT I am recovering from COVID19 I will try to donate my plasma to help other patients If you are recovering from COVID19 a
1244776234443300865,2020-03-30 23:59:15,RT My Mom s a nurse and just tested positive for COVID 19 The caregiver is now the patient Stay home for all the brave
1244776234392809472,2020-03-30 23:59:15,RT LIVE on NEWSTALK 1010 Prime Minister Justin Trudeau says businesses that have lost at least 30 of their revenue because
1244776234363629570,2020-03-30 23:59:15,RT I have an emergency prayer request Jim is in an induced coma in NYC because of COVID 19 Heavenly Father We lift up Jim t
1244776233889562626,2020-03-30 23:59:15,RT Heartbreaking They have no plans for us older guys They don t care anything about your health We older guys just ha
1244776233780441088,2020-03-30 23:59:15,RT Ok I found this and tbh I feel better thinking something s better than nothing
1244776233683931136,2020-03-30 23:59:15,RT Hobbs7 Brides are cancelling their big day People are dying alone Funerals of no more than 10 people Healthcare workers stayi
1244776233042202624,2020-03-30 23:59:15,Guidelines for Indonesian Students in the U S from PERMIAS Nasional COVID 19 Task Force in cooperation with Indone
1244776232933179392,2020-03-30 23:59:15,Bloody COVID 19
1244776232895442944,2020-03-30 23:59:15,RT Here are the latest COVID 19 case data for Alberta Five more people have died 29 new cases confirmed today vs 40 yest
1244776232589426688,2020-03-30 23:59:15,RT New York City morgues have a capacity of about 900 As of this afternoon COVID19 deaths alone already exceed that number fo
1244776232476192768,2020-03-30 23:59:15,wood The American mortality rate of H1N1 was 0 02 percent Even the most conservative estimates of mortali
1244776231817613313,2020-03-30 23:59:15,RT Sports i want the Gov Whitmer to address the fact that the WMU student who passed had all of the symptoms of COVID 19 a amp aske
1244776231746363397,2020-03-30 23:59:15,RT NEW White House provides an update on COVID 19 response President Trump Over 1 million Americans have now been te
1244776231716835328,2020-03-30 23:59:15,RT SUPPORT The Relay Support Campaign is a campaign to encourage local amp global medical staff amp citizens who are fighting Covid
1244776231536594945,2020-03-30 23:59:15,RT Patrick Jones is the first person in federal prison to die from COVID 19 Jones was convicted in 2017 of possession with
1244776231314182144,2020-03-30 23:59:15,RT JUST PUBLISHED Clinical and immunologic features in severe and moderate Coronavirus Disease 2019
1244776231289212928,2020-03-30 23:59:15,RT leon 04 My mom tested positive for COVID 19 yesterday Tonight we had to rush her to the emergency room because she couldn t breath
1244776231045943297,2020-03-30 23:59:14,My very 1st skateboard growing up my brother had one i I could use but i finally got my own covid 19 i
1244776230995529728,2020-03-30 23:59:14,RT See COVID 19 updated in Naugatuck here
1244776230970425345,2020-03-30 23:59:14,RT Hobbs7 Brides are cancelling their big day People are dying alone Funerals of no more than 10 people Healthcare workers stayi
1244776230928424960,2020-03-30 23:59:14,RT With corpses on sidewalks and hospitals and morgues overwhelmed with COVID 19 Ecuador just paid 325 million to internation
1244776230605459457,2020-03-30 23:59:14,From me to we The white coat lining of the COVID 19 pandemic
1244776230496288768,2020-03-30 23:59:14,RT INFOSYS LTD Infosys Foundation Commits INR 100 Crore Towards COVID 19 Relief Efforts Aw
1244776230462853121,2020-03-30 23:59:14,RT Hobbs7 Brides are cancelling their big day People are dying alone Funerals of no more than 10 people Healthcare workers stayi
1244776230379028480,2020-03-30 23:59:14,RT As someone who recently spent almost a week hooked up to a ventilator and probably wouldn t be alive today without one I c
1244776229997146112,2020-03-30 23:59:14,RT This is unconscionable Americans are already afraid of the impact the deadly COVID 19 pandemic is having on their lives th
1244776229556768768,2020-03-30 23:59:14,RT Pentagon mourns stinging loss after first US servicemember dies of COVID 19
1244776229284098048,2020-03-30 23:59:14,RT I have recovered from Covid 19 We are humbled by the outpouring of love for me and John and our precious family He is sta
1244776229103734784,2020-03-30 23:59:14,RT If you have an 80 year old patient with terminal cancer heart disease and diabetes hanging onto life by a thread who die
1244776228826935298,2020-03-30 23:59:14,RT leon 04 My mom tested positive for COVID 19 yesterday Tonight we had to rush her to the emergency room because she couldn t breath
1244776228680167424,2020-03-30 23:59:14,What the hell is happening here why are these things still being allowe
1244776228520890369,2020-03-30 23:59:14,RT Now both Drs Birx amp Fauci are predicting BEST case scenario of 100k 200k deaths in US from COVID 19 With current US deat
1244776228508307457,2020-03-30 23:59:14,RT Patrick Jones is the first person in federal prison to die from COVID 19 Jones was convicted in 2017 of possession with
1244776228449550336,2020-03-30 23:59:14,RT 1 4 There are a lot of people that work behind the scenes to ensure that pork gets delivered to the grocery stores D
1244776228386734080,2020-03-30 23:59:14,RT 1 Today due to an increasing number of coronavirus COVID 19 cases in DC and across the region and the nation I ve iss
1244776228097273866,2020-03-30 23:59:14,Police in Spain have been filmed scuffling and hitting then finally arresting a man and his mother for defying the
1244776228042813440,2020-03-30 23:59:14,RT World Health Organization officials say they still recommend people not wear face masks unless they are sick with Covid 19 or car
1244776227803668486,2020-03-30 23:59:14,RT What COVID 19 did for China Takes attention off their slowing economy as everyone is screwed Hong Kong protests over T
1244776227736563712,2020-03-30 23:59:14,RT I have COVID 19 I lost my smell and taste for weeks among other symptoms Luckily I am over the hump and on the mend I m
1244776226482348033,2020-03-30 23:59:13,RT If you have an 80 year old patient with terminal cancer heart disease and diabetes hanging onto life by a thread who die
1244776226440589314,2020-03-30 23:59:13,RT Hobbs7 Brides are cancelling their big day People are dying alone Funerals of no more than 10 people Healthcare workers stayi
1244776226440478720,2020-03-30 23:59:13,RT I spent last night talking to a woman desperately trying to get help as her family deals with what she believes is COVI
1244776226302169089,2020-03-30 23:59:13,RT I m a cop and it s my job to run into danger prepared and without fear But this whole COVID 19 pandemic I am not prepared an
1244776226260123651,2020-03-30 23:59:13,RT This is unconscionable Americans are already afraid of the impact the deadly COVID 19 pandemic is having on their lives th
1244776226151161861,2020-03-30 23:59:13,Our spoke with Chief Gordon Ramsey about trends during the stay at home order He also
1244776226084065281,2020-03-30 23:59:13,Shuttered Museums Use Social Media to Share Bouquets of Floral Artwork Hundreds of museums are participating in a
1244776225928708096,2020-03-30 23:59:13,RT Support Quinn by signing Why You Must Act Now and I ll deliver a copy to your officials too
1244776225664577540,2020-03-30 23:59:13,RT Important article considering the coronavirus and black health disparities On Being Black Southern and Rural In the
1244776225542897669,2020-03-30 23:59:13,RT leon 04 My mom tested positive for COVID 19 yesterday Tonight we had to rush her to the emergency room because she couldn t breath
1244776225446346752,2020-03-30 23:59:13,RT My daughter s first grade teacher has died from COVID 19
1244776225249214464,2020-03-30 23:59:13,Covid 19 He said that when she came in she was able to communicate via nodding and head shake only and that she
1244776224922062849,2020-03-30 23:59:13,Check out my latest Arizona COVID 19 reporting with updates from today s news conference
1244776224603492352,2020-03-30 23:59:13,RT Thank you to all the doctors as well as the other medical professionals and first responders who are working arou
1244776224573886464,2020-03-30 23:59:13,RT US COVID 19 is a world historical event David North in his report said The pandemic is a trigger event In this sense it is c
1244776224414670848,2020-03-30 23:59:13,RT Communities of color disproportionately lack access to adequate amp affordable healthcare as is Today I m urging t
1244776224406360067,2020-03-30 23:59:13,I can t believe the BS that comes out of his mouth I m 70 and healthy for now I hope I don t get C
1244776224175636481,2020-03-30 23:59:13,RT Read this story about a devastating outbreak of COVID19 at an Ontario long term care facility Nine dead more than half t
1244776224150261760,2020-03-30 23:59:13,RT Efficacy of hydroxychloroquine in patients with COVID 19 results of a randomized clinical trial medRxiv i
1244776223999393794,2020-03-30 23:59:13,RT People in Kenya are not happy about the new curfew due to the CCPVirus Kenyans were protesting the curfew 2 hours bef
1244776223948959744,2020-03-30 23:59:13,This cause is close to my heart please sign
1244776223944867843,2020-03-30 23:59:13,RT At a COVID19 briefing yesterday Trump blamed hospitals amp health care works for the dire shortage of masks amp other protec
1244776223819075584,2020-03-30 23:59:13,RT Life finds ways of throwing LEMON at me I ve struggled w coming forward but I want to inspire hope I returned to N
1244776223655571457,2020-03-30 23:59:13,RT Puente hills mall before and after COVID 19
1244776223215157250,2020-03-30 23:59:13,RT Jesus We are praying for you Translation If you don t get COVID 19 we ll claim God shielded If you do get it but rec
1244776223143854080,2020-03-30 23:59:13,RT AndeKarim Its easy to say that COVID 19 is spreading because people wont stay home I think it has more to do with the fact that
1244776222846005253,2020-03-30 23:59:13,RT of Europe France Woman claiming to have the COVID 19 virus sentenced to 7 months for spitting on police and calling them dirty wh
1244776222829064192,2020-03-30 23:59:13,Of particular concern for Newfoundland and Labrador is a cluster of cases linked to two services held March 15 17
1244776222686695424,2020-03-30 23:59:12,RT Judge Reggie Walton acknowledging receipt of the unredacted Mueller report says his review is on hold for covid 19
1244776222678085632,2020-03-30 23:59:12,RT Chinese medics have just arrived in London to help us fight Covid 19 The media won t tell you for some reason https
1244776222627737600,2020-03-30 23:59:12,Is more people going to die because of the shut down than the CoVid 19
1244776222376243202,2020-03-30 23:59:12,RT Before I begin live tweeting this 2013 Final 4 game I wanted to say that my heart goes out to all those impacted by Covid
1244776222304985088,2020-03-30 23:59:12,RT This is unconscionable Americans are already afraid of the impact the deadly COVID 19 pandemic is having on their lives th
1244776222061559808,2020-03-30 23:59:12,I m curious if this woman was tested But the article says she is suspected o
1244776221222686721,2020-03-30 23:59:12,RT COVID 19 Maharashtra announces 8 cut in electricity tariff for 5 years
1244776220966912005,2020-03-30 23:59:12,RT Go to the NavyLive blog and get all the latest updates from Los Angeles and New York City as USNSMercy and USNSComfort provid
1244776220572684288,2020-03-30 23:59:12,RT COVID 19 is so much bigger than any one individual Please everyone StayHome and do your part to keep all our familie
1244776220547407872,2020-03-30 23:59:12,Support Amanda by signing Why You Must Act Now and I ll deliver a copy to your officials too
1244776219943600128,2020-03-30 23:59:12,RT With corpses on sidewalks and hospitals and morgues overwhelmed with COVID 19 Ecuador just paid 325 million to internation
1244776219909820416,2020-03-30 23:59:12,RT If you have an 80 year old patient with terminal cancer heart disease and diabetes hanging onto life by a thread who die
1244776219805134848,2020-03-30 23:59:12,RT Amazon just fired one of the leaders of today s AmazonStrike on Staten Island SHAME on a heartless firing of a wo
1244776219695931393,2020-03-30 23:59:12,RT WATCH Maymay urges everyone to keep the faith amid COVID 19 crisis in tearful reunion with Big Brother ABS CBN Enterta
1244776219226365954,2020-03-30 23:59:12,RT Power is fed by fear How can we ever test an alternative solution to SARS COV 2 against an authoritarian clampdown
1244776218827739136,2020-03-30 23:59:12,RT UP Govt takes over Hyatt Marriott other Lucknow 5 star hotels to lodge medical staff fighting Covid 19 No CM I repeat
1244776218509086720,2020-03-30 23:59:11,RT VICTORY Just hours after filing our legal challenge a federal court has ruled to block Ohio s attempts at preventing access t
1244776218462842880,2020-03-30 23:59:11,RT Covid 19 M sia records highest recovery in a day 91 patients discharged on March 30
1244776218261626882,2020-03-30 23:59:11,RT Happy day gets negative COVID 19 test result and is sworn in to city council A new era dawns
1244776218135846915,2020-03-30 23:59:11,RT mann The only person who can make the cure for Covid 19
1244776217926123520,2020-03-30 23:59:11,RT With COVID 19 putting a halt on not only NBA games but annual high school events such as McDonald s All American and mor
1244776217913569280,2020-03-30 23:59:11,RT World population 7 74 billion COVID 19 mortality rate 4 8 US population 331 million If every person in the world were
1244776217850654720,2020-03-30 23:59:11,RT Hobbs7 Brides are cancelling their big day People are dying alone Funerals of no more than 10 people Healthcare workers stayi
1244776217758351363,2020-03-30 23:59:11,RT Kenneth Copeland COVID 19 is done And the United States is healed and well again Jesus Christ Beware of fals
1244776217695444993,2020-03-30 23:59:11,RT My sister has Covid 19 She s 7 months pregnant Will you pray for her
1244776217477292038,2020-03-30 23:59:11,hi I can t find the answer to this Can you help Is 3M Avagard D hand antiseptic with moisturizer
1244776217154326528,2020-03-30 23:59:11,RT Covid 19 might be big but I just want to remind y all that our God is BIGGER
1244776216709615617,2020-03-30 23:59:11,RT Gun Club COVID 19 falling dollar spur sales at local gun store There s a lot of distrust of the government and a lot of peopl
1244776216613261313,2020-03-30 23:59:11,RT Press Conference The Office of the Prime Minister and the Ministry of Health and Wellness will provide an update on C
1244776216529420289,2020-03-30 23:59:11,RT leon 04 My mom tested positive for COVID 19 yesterday Tonight we had to rush her to the emergency room because she couldn t breath
1244776216520994816,2020-03-30 23:59:11,RT With federal funding secured the pharmaceutical giant announced it has a COVID 19 vaccine candidate to test in humans
1244776216382431232,2020-03-30 23:59:11,RT Our industry provides 1000s of products including items essential to fighting COVID 19 disinfectant wipes the coating that
1244776216235847682,2020-03-30 23:59:11,RT It did not take Donald Trump long to use the COVID 19 crisis he created as a means to self promote and campaign at his must
1244776215938052096,2020-03-30 23:59:11,RT If you have 34 minutes while doing other computer work listen to this video It elegantly explains exactly what happens
1244776215774257152,2020-03-30 23:59:11,As of 11 59pm last night Victoria entered into Stage 3 Restrictions in order to stop the spread of Coronavirus
1244776215417847808,2020-03-30 23:59:11,RT Chinese medics have just arrived in London to help us fight Covid 19 The media won t tell you for some reason https
1244776215405301760,2020-03-30 23:59:11,RT Vint Cerf the co creator of the TCP IP protocol and essentially one of the inventors of the Internet and possibly the nice
1244776215153709056,2020-03-30 23:59:11,RT Thank you for keeping CT residents updated on COVID 19 in the state Anyone can sign up for these upda
1244776215053045762,2020-03-30 23:59:11,RT leon 04 My mom tested positive for COVID 19 yesterday Tonight we had to rush her to the emergency room because she couldn t breath
1244776214839144449,2020-03-30 23:59:11,RT Chinese medics have just arrived in London to help us fight Covid 19 The media won t tell you for some reason https
1244776214373548037,2020-03-30 23:59:10,RT coronavirus News Alert Dr Vladimir Zelenko a board certified family practitioner in NY has now treated 699 Covid 19
1244776214201397248,2020-03-30 23:59:10,RT How am I supposed to go into coronavirus self isolation when I m homeless The PM told ppl to stay home I haven t got anywh
1244776214176415745,2020-03-30 23:59:10,RT Hobbs7 Brides are cancelling their big day People are dying alone Funerals of no more than 10 people Healthcare workers stayi
1244776214083989504,2020-03-30 23:59:10,We re working hard to provide you the best storage in the business Safety is our standard Rest assured that Ameri
1244776213886808064,2020-03-30 23:59:10,RT NEW Frequently asked questions regarding school and the coronavirus COVID 19 More Information
1244776213693915136,2020-03-30 23:59:10,RT Fact check Did the Gates Foundation fund and does the Pirbright Institute own a patent on the coronavirus patent You
1244776213668925440,2020-03-30 23:59:10,RT From the horses mouth WHO Covid 19 is LESS infectious than influenza Ever get the feeling we are being lied to That th
1244776213492744193,2020-03-30 23:59:10,Tweet from CEO Erick Hayden CEO Erick Hayden Tweeted Andrew Cuomo looked disgu
1244776213379289094,2020-03-30 23:59:10,RT If you think you have Covid 19 DO NOT TAKE IBUPROFEN there is a correlation between the pill the disease and those who are
1244776213199171584,2020-03-30 23:59:10,RT Hobbs7 Brides are cancelling their big day People are dying alone Funerals of no more than 10 people Healthcare workers stayi
1244776212477558785,2020-03-30 23:59:10,RT The unredacted version of Mueller s report delivered to the judicial branch today per Judge Walton s order will sit unre
1244776212385484800,2020-03-30 23:59:10,RT Police and local officials in Italy stood at attention outside a hospital in Verona to show appreciate for medical workers battlin
1244776211605344256,2020-03-30 23:59:10,RT This is unconscionable Americans are already afraid of the impact the deadly COVID 19 pandemic is having on their lives th
1244776211450073088,2020-03-30 23:59:10,RT Waterloo Region delivers for health workers Donations of personal protective equipment arrive for battle against COVID 19
1244776211353612288,2020-03-30 23:59:10,RT policy Iran coronavirus news the situation in Iran s hospitals is critical A nurse what I m witnessing is far worse than what
1244776211211063296,2020-03-30 23:59:10,RT Sorry you are losing your trophy for hiding 30 000 ventilators Gavin Newsom beatchya with this Coro
1244776211206701056,2020-03-30 23:59:10,RT It s ridiculous The numbers don t add up I own a salon in Virginia Beach Had to close on Tuesday Who kn
1244776210929983488,2020-03-30 23:59:10,New Yorkers take to their stoops in times of crisis
1244776210812436480,2020-03-30 23:59:10,We understand the highly fluid situation caused by the COVID 19 outbreak and the impact it has on
1244776210665574400,2020-03-30 23:59:10,RT There s been a historic failure to adequately respond to crises in Indian Country and we cannot let our response to
1244776210434945024,2020-03-30 23:59:10,RT If you think you have Covid 19 DO NOT TAKE IBUPROFEN there is a correlation between the pill the disease and those who are
1244776210367795200,2020-03-30 23:59:10,RT DI Council grants waiver to allow additional eligibility for spring sport athletes whose seasons were impacted by COVID 19 https
1244776210242166784,2020-03-30 23:59:10,If you are able consider throwing a few dollars towards this project They re trying to fill the ventilator gap f
1244776209973682183,2020-03-30 23:59:09,RT A 24 yr old frat bro of mine just passed from COVID 19 Guys this bitch ain t discriminating Do your best to protect you
1244776209856290821,2020-03-30 23:59:09,RT Thank you Shipments of drug hydroxychloroquine from Israel to help COVID 19 on way to Florida
1244776209847930880,2020-03-30 23:59:09,New Article WhatsApp cuts video status time limit in India to ease strain on internet during COVID 19 lockdown
1244776209533120513,2020-03-30 23:59:09,RT There is an enormous amount of pressure facing our local communities b c of COVID19 Our latest blog focuses on the challen
1244776209457786880,2020-03-30 23:59:09,When will LA return to normal life Eric Garcetti gives us an update on the city s fight against COVID 1
1244776208904175617,2020-03-30 23:59:09,Trump said he didn t know Lindell was going to do that Trump said he didn t see COVID 19 on the ho
1244776208845463554,2020-03-30 23:59:09,RT I don t know who needs to hear this but this April Fools day do NOT make jokes about having COVID 19 or make up fakes ne
1244776208757374984,2020-03-30 23:59:09,COVID 19 Update from the OLA March30 20 Keep your sticks in your hands keep practicing while being physically dista
1244776208639852544,2020-03-30 23:59:09,RT BROOKSIDE Dairy to buy milk at Sh36 up from Sh35 per litre to cushion farmers from effects of Covid 19 pandemic https
1244776208350543872,2020-03-30 23:59:09,RT In the United States people are supposed to survive on their own Those who cannot are often left to sink Race Related
1244776208295964672,2020-03-30 23:59:09,RT Channel 4 Dispatches Re Covid 19 NHS NHS doctor You only need heroes if you haven t prepared properly Boom
1244776208132460544,2020-03-30 23:59:09,RT Heartbreaking that a 17 year old died of COVID 19 after being denied urgent care treatment for not having of insurance 10
1244776208077856768,2020-03-30 23:59:09,RT If a bailiff calls never answer the door That general advice is now more important than ever as they are still workin
1244776207872225280,2020-03-30 23:59:09,RT We now have multiple independent trials showing the effectiveness of hydroxychloroquine and azithromycin in treating Covi
1244776207671009287,2020-03-30 23:59:09,RT revealing Abbott Labs new 5 minute COVID 19 test
1244776207603949570,2020-03-30 23:59:09,RT DI Council grants waiver to allow additional eligibility for spring sport athletes whose seasons were impacted by COVID 19 https
1244776207511502848,2020-03-30 23:59:09,Support Diane by signing Why You Must Act Now and I ll deliver a copy to your officials too
1244776207448600577,2020-03-30 23:59:09,RT revealing Abbott Labs new 5 minute COVID 19 test
1244776207377465346,2020-03-30 23:59:09,RT Please refer your neighbors family without internet access to our SoIndy phone text service for community updates and lo
1244776207352303616,2020-03-30 23:59:09,RT Life finds ways of throwing LEMON at me I ve struggled w coming forward but I want to inspire hope I returned to N
1244776207285202946,2020-03-30 23:59:09,RT Detroit expects to be one of the first in the nation to get rapid testing kits for the coronavirus to get quicker results
1244776207205482496,2020-03-30 23:59:09,RT If Public Health called tomorrow and told you that you tested positive for COVID 19 amp asked you to list all of the peop
1244776207025127425,2020-03-30 23:59:09,RT I ve got a few Power Plays paid subscriptions to give out thanks to a kind donor DM me your email if you want one This is
1244776206941241346,2020-03-30 23:59:09,contacts testing of symptomatic PUIs or screening of a subset of asymptomatic health care personnel contacts The
1244776206832218112,2020-03-30 23:59:09,RT LATEST There are 775 306 cases of the coronavirus around the world and 37 904 deaths on Monday according to Johns Hopkin
1244776206744125441,2020-03-30 23:59:09,RT Flu and COVID 19 can present very similar symptoms such as cough fever and body aches So how can you spot the diffe
1244776206245023750,2020-03-30 23:59:09,RT Fauci amp Birx are on record today saying COVID 19 in NYC is a sign of things to come for entirety of USA Let s keep tr
1244776206219784192,2020-03-30 23:59:09,RT Jack Roberts with Heavy Duty Trucking magazine as the COVID 19 crisis deepens it is beginning to look like the U
1244776206114926592,2020-03-30 23:59:09,RT DI Council grants waiver to allow additional eligibility for spring sport athletes whose seasons were impacted by COVID 19 https
1244776206068846593,2020-03-30 23:59:09,Our new Covid 19 reality shattering the illusion of control that we never had anyway
1244776205569515520,2020-03-30 23:59:08,RT USA 2020 Hospital staff pray to God We have no one other than you right now Hear our cries and touch the world We
1244776205473075201,2020-03-30 23:59:08,RT Spread the word Journal ready to share lessons learned about adapting education practice to COVID 19 related disrup
1244776204907024387,2020-03-30 23:59:08,RT New York City morgues have a capacity of about 900 As of this afternoon COVID19 deaths alone already exceed that number fo
1244776204680474625,2020-03-30 23:59:08,RT 1 2 Jamaican born England international football star Raheem Sterling encourages Jamaicans back home to play thei
1244776204663689218,2020-03-30 23:59:08,RT My Mom s a nurse and just tested positive for COVID 19 The caregiver is now the patient Stay home for all the brave
1244776204554481666,2020-03-30 23:59:08,RT Helping India in Stopping Outspread of COVID 19 FeverDetectionCameraThermal Camera Made in India FeverDetectionCamer
1244776204453810177,2020-03-30 23:59:08,RT I have recovered from Covid 19 We are humbled by the outpouring of love for me and John and our precious family He is sta
1244776203921379328,2020-03-30 23:59:08,RT Doctors who worked through the HIV AIDS crisis and 9 11 say the surge of COVID19 patients and deaths is worse than anything t
1244776203619143680,2020-03-30 23:59:08,RT PELOSI SAYS INVESTIGATE TRUMP S COVID 19 RESPONSE TRUMP Donated Salary to COVID 19 Research PELOSI Gives herself a
1244776203568812032,2020-03-30 23:59:08,RT I spent last night talking to a woman desperately trying to get help as her family deals with what she believes is COVI
1244776203115991040,2020-03-30 23:59:08,RT My Mom s a nurse and just tested positive for COVID 19 The caregiver is now the patient Stay home for all the brave
1244776202885378049,2020-03-30 23:59:08,RT More Americans have now died with Covid 19 than died on 9 11 By the end of this week if trend lines hold more will ha
1244776202738585601,2020-03-30 23:59:08,RT People who are putting all the blame on Muslims for spreading of COVID 19 because of the Jama at organised at Nizamuddin betw
1244776202721792001,2020-03-30 23:59:08,RT Update on patients treated w HCQ AZ at the M diterran e Infection Hospital in France COVID 19 patients NOT treated
1244776202419744768,2020-03-30 23:59:08,RT Mayor Ron Nirenberg County Judge Nelson Wolff are providing the latest updates on COVID 19 across Bexar County
1244776202029551616,2020-03-30 23:59:08,RT Stay Informed Stay Safe Save lives Visit to learn more about precautions you should be takin
1244776201916424197,2020-03-30 23:59:08,RT French government reverses earlier ban on hydroxychloroquine for treating COVID19 patients in light of successful clinica
1244776201819914240,2020-03-30 23:59:07,RT Staying at home is the best way you can keep everyone safe from COVID 19 And if you don t like solitaire you can alw
1244776201597698055,2020-03-30 23:59:07,RT Christians Jews and Muslims join in prayer amid the global Coronavirus pandemic Where In Jerusalem of course the holy c
1244776201522053121,2020-03-30 23:59:07,RT Professional Ventilator Design Open Sourced Today by Medtronic Medical device company Medtronic released designs for one of
1244776201505423360,2020-03-30 23:59:07,RT In his last full show fifteen days ago Limbaugh likened COVID 19 to the common cold He just now said it was pneumo
1244776201257799680,2020-03-30 23:59:07,Fox lies and you can only catch the virus if someone tested positive and he touches you Because the
1244776201140482048,2020-03-30 23:59:07,RT DI Council grants waiver to allow additional eligibility for spring sport athletes whose seasons were impacted by COVID 19 https
